id_cliente,nome_cliente,estado,email,id_venda,id_produto,data_venda,quantidade,preco_unitario,desconto_percent,frete,data_venda_formatada,nome_produto,categoria,preco_custo
102,Ana Paula,SP,cliente102@email.com,1135.0,60.0,2027-04-09,5.0,449.1,5.0,1.68,09/04/2027,Camiseta,Vestuário,45.39
103,João Silva,SP,cliente103@email.com,587.0,17.0,2025-08-09,2.0,614.06,0.0,10.79,09/08/2025,Calça Jeans,Vestuário,178.29
103,João Silva,SP,cliente103@email.com,710.0,13.0,2025-12-10,200.0,61.99,5.0,13.16,10/12/2025,Fone,Eletrônicos,489.55
104,Carlos José,ES,cliente104@email.com,10.0,21.0,2023-12-11,4.0,409.48,5.0,0.78,11/12/2023,Cadeiranan,Livros,118.94
104,Carlos José,ES,cliente104@email.com,644.0,74.0,2025-10-05,0.0,611.86,10.0,19.08,05/10/2025,Smartphone,Eletrônicos,491.01
104,Carlos José,ES,cliente104@email.com,663.0,53.0,2026-10-24,4.0,384.35,0.0,4.95,24/10/2026,Carregador,Eletrônicos,72.63
104,Carlos José,ES,cliente104@email.com,1052.0,15.0,2027-01-16,4.0,572.25,20.0,9.52,16/01/2027,Carregador,Eletrônicos,453.52
105,Carlos José,ES,cliente105@email.com,92.0,24.0,2024-04-01,5.0,248.3,10.0,39.15,01/04/2024,Calça Jeans,Vestuário,385.43
105,Carlos José,ES,cliente105@email.com,514.0,48.0,2025-07-27,2.0,170.83,15.0,3.25,27/07/2025,Cadeira,Moveis,182.53
105,Carlos José,ES,cliente105@email.com,937.0,46.0,2026-07-25,4.0,437.92,5.0,23.93,25/07/2026,Smartphone,Eletrônicos,108.41
105,Carlos José,ES,cliente105@email.com,1003.0,35.0,2026-09-29,2.0,203.78,5.0,7.14,29/09/2026,Carregador,Eletrônicos,490.26
105,Carlos José,ES,cliente105@email.com,1112.0,64.0,2027-03-17,5.0,276.49,15.0,43.24,17/03/2027,Fone,Eletrônicos,40.12
105,Carlos José,ES,cliente105@email.com,1116.0,41.0,2027-01-20,1.0,567.69,0.0,2.24,20/01/2027,Smartphone,Eletrônicos,189.48
106,João Silva,ES,cliente106@email.com,35.0,69.0,2024-02-04,3.0,545.42,0.0,43.56,04/02/2024,Carregador Pro,Eletrônicos,291.54
106,João Silva,ES,cliente106@email.com,60.0,33.0,2024-02-29,2.0,272.79,10.0,22.89,29/02/2024,Calça Jeans,Vestuário,278.62
106,João Silva,ES,cliente106@email.com,619.0,80.0,2025-09-10,5.0,107.0,5.0,18.35,10/09/2025,Carregador,Eletrônicos,270.86
106,João Silva,ES,cliente106@email.com,707.0,25.0,2025-12-07,6.0,163.4,10.0,18.83,07/12/2025,Carregador,Eletrônicos,26.58
106,João Silva,ES,cliente106@email.com,737.0,79.0,2026-02-05,2.0,447.36,0.0,14.96,05/02/2026,Smartphone,Eletrônicos,155.12
106,João Silva,ES,cliente106@email.com,865.0,79.0,2026-06-13,2.0,485.56,0.0,37.37,13/06/2026,Smartphone,Eletrônicos,155.12
106,João Silva,ES,cliente106@email.com,880.0,53.0,2026-05-29,3.0,403.47,5.0,11.73,29/05/2026,Carregador,Eletrônicos,72.63
107,Ana Paula,ES,cliente107@email.com,62.0,80.0,2024-03-02,1.0,298.78,0.0,28.52,02/03/2024,Carregador,Eletrônicos,270.86
107,Ana Paula,ES,cliente107@email.com,485.0,45.0,2025-04-29,2.0,346.52,0.0,33.47,29/04/2025,Ficção Científica,Livros,39.86
107,Ana Paula,ES,cliente107@email.com,951.0,55.0,2026-08-08,1.0,566.69,0.0,11.63,08/08/2026,Camiseta,Vestuário,278.65
107,Ana Paula,ES,cliente107@email.com,957.0,73.0,2026-08-14,3.0,527.08,15.0,26.49,14/08/2026,Romance,Livros,81.75
108,Maria Souza,ES,cliente108@email.com,43.0,17.0,2024-02-12,2.0,537.99,0.0,17.43,12/02/2024,Calça Jeans,Vestuário,178.29
108,Maria Souza,ES,cliente108@email.com,145.0,22.0,2024-05-24,2.0,396.32,0.0,6.54,24/05/2024,Notebook,Eletrônicos,252.1
108,Maria Souza,ES,cliente108@email.com,162.0,39.0,2024-08-09,5.0,316.85,0.0,31.73,09/08/2024,Carregador,Eletrônicos,137.9
108,Maria Souza,ES,cliente108@email.com,211.0,48.0,2024-08-28,4.0,683.63,10.0,8.24,28/08/2024,Cadeira,Moveis,182.53
108,Maria Souza,ES,cliente108@email.com,723.0,4.0,2025-12-23,6.0,27.26,0.0,7.96,23/12/2025,Camiseta,Vestuário,186.4
108,Maria Souza,ES,cliente108@email.com,840.0,38.0,2026-04-19,4.0,82.01,0.0,14.39,19/04/2026,Ficção Científica,Livros,99.5
108,Maria Souza,ES,cliente108@email.com,1163.0,1.0,2027-03-08,2.0,120.82,15.0,45.28,08/03/2027,Romance Pro,Livros,13.95
109,Carlos José,RJ,cliente109@email.com,260.0,8.0,2024-11-15,0.0,150.73,5.0,12.62,15/11/2024,Notebook,Eletrônicos,273.56
109,Carlos José,RJ,cliente109@email.com,307.0,71.0,2024-11-02,2.0,121.9,0.0,19.57,02/11/2024,Fone,Eletrônicos,337.65
109,Carlos José,RJ,cliente109@email.com,806.0,48.0,2026-03-16,5.0,27.75,0.0,42.5,16/03/2026,Cadeira,Moveis,182.53
109,Carlos José,RJ,cliente109@email.com,989.0,26.0,2026-09-15,1.0,21.4,5.0,34.99,15/09/2026,Ficção Científica,Livros,497.3
109,Carlos José,RJ,cliente109@email.com,1079.0,62.0,2026-12-14,3.0,473.26,0.0,1.62,14/12/2026,Calça Jeans,Vestuário,315.81
110,João Silva,MG,cliente110@email.com,1059.0,20.0,2026-11-24,2.0,449.49,10.0,43.26,24/11/2026,Romance,Livros,432.76
110,João Silva,MG,cliente110@email.com,1131.0,13.0,2027-03-06,0.0,495.32,5.0,2.63,06/03/2027,Fone,Eletrônicos,489.55
111,Pedro  Santos,SP,cliente111@email.com,161.0,48.0,2024-06-09,3.0,528.99,0.0,3.59,09/06/2024,Cadeira,Moveis,182.53
111,Pedro  Santos,SP,cliente111@email.com,320.0,21.0,2024-11-15,6.0,590.21,5.0,18.35,15/11/2024,Cadeiranan,Livros,118.94
111,Pedro  Santos,SP,cliente111@email.com,537.0,26.0,2025-06-20,5.0,159.61,0.0,48.83,20/06/2025,Ficção Científica,Livros,497.3
112,João Silva,ES,cliente112@email.com,12.0,60.0,2024-01-12,1.0,504.72,5.0,18.4,12/01/2024,Camiseta,Vestuário,45.39
112,João Silva,ES,cliente112@email.com,404.0,55.0,2025-02-07,3.0,219.57,5.0,39.66,07/02/2025,Camiseta,Vestuário,278.65
112,João Silva,ES,cliente112@email.com,550.0,20.0,2025-07-03,5.0,324.49,0.0,31.65,03/07/2025,Romance,Livros,432.76
112,João Silva,ES,cliente112@email.com,1140.0,68.0,2027-02-13,1.0,533.71,0.0,24.2,13/02/2027,Cadeira,Moveis,18.67
113,Pedro  Santos,SP,cliente113@email.com,359.0,35.0,2024-12-24,3.0,27.26,0.0,0.01,24/12/2024,Carregador,Eletrônicos,490.26
113,Pedro  Santos,SP,cliente113@email.com,413.0,10.0,2026-02-16,6.0,154.8,10.0,34.41,16/02/2026,Carregador,Eletrônicos,319.98
113,Pedro  Santos,SP,cliente113@email.com,580.0,46.0,2025-08-02,5.0,17.03,20.0,9.7,02/08/2025,Smartphone,Eletrônicos,108.41
113,Pedro  Santos,SP,cliente113@email.com,712.0,43.0,2025-12-12,2.0,462.05,15.0,33.9,12/12/2025,Carregador,Eletrônicos,422.89
113,Pedro  Santos,SP,cliente113@email.com,785.0,38.0,2026-03-25,3.0,192.3,15.0,45.22,25/03/2026,Ficção Científica,Livros,99.5
113,Pedro  Santos,SP,cliente113@email.com,973.0,38.0,2026-08-30,4.0,171.32,15.0,38.52,30/08/2026,Ficção Científica,Livros,99.5
113,Pedro  Santos,SP,cliente113@email.com,1031.0,66.0,2027-10-27,3.0,603.49,10.0,3.28,27/10/2027,Feijão Premium,Alimentos,30.13
113,Pedro  Santos,SP,cliente113@email.com,1106.0,13.0,2027-01-10,2.0,30.97,0.0,49.56,10/01/2027,Fone,Eletrônicos,489.55
113,Pedro  Santos,SP,cliente113@email.com,1188.0,68.0,2027-05-02,0.0,287.43,0.0,37.31,02/05/2027,Cadeira,Moveis,18.67
114,Ana Paula,SP,cliente114@email.com,32.0,50.0,2024-04-01,2.0,55.44,5.0,17.91,01/04/2024,Notebook,Eletrônicos,151.17
114,Ana Paula,SP,cliente114@email.com,280.0,45.0,2024-10-06,4.0,177.49,20.0,10.1,06/10/2024,Ficção Científica,Livros,39.86
114,Ana Paula,SP,cliente114@email.com,1123.0,31.0,2027-01-27,1.0,433.13,0.0,6.56,27/01/2027,Notebook Pro,Eletrônicos,476.77
115,Maria Souza,MG,cliente115@email.com,7.0,31.0,2024-02-06,1.0,242.01,0.0,9.44,06/02/2024,Notebook Pro,Eletrônicos,476.77
115,Maria Souza,MG,cliente115@email.com,219.0,5.0,2024-08-06,4.0,195.18,0.0,7.92,06/08/2024,Fone Premium,Eletrônicos,373.36
115,Maria Souza,MG,cliente115@email.com,766.0,79.0,2026-02-04,1.0,328.12,0.0,21.55,04/02/2026,Smartphone,Eletrônicos,155.12
115,Maria Souza,MG,cliente115@email.com,846.0,17.0,2026-04-25,2.0,671.36,0.0,21.62,25/04/2026,Calça Jeans,Vestuário,178.29
115,Maria Souza,MG,cliente115@email.com,932.0,35.0,2026-07-20,1.0,358.57,0.0,33.81,20/07/2026,Carregador,Eletrônicos,490.26
116,João Silva,SP,cliente116@email.com,101.0,18.0,2024-06-09,1.0,164.65,10.0,45.78,09/06/2024,Camiseta Premium,Vestuário,324.33
116,João Silva,SP,cliente116@email.com,835.0,62.0,2026-04-14,3.0,20.53,0.0,6.44,14/04/2026,Calça Jeans,Vestuário,315.81
117,Carlos José,SP,cliente117@email.com,734.0,65.0,2026-01-03,4.0,99.58,10.0,13.2,03/01/2026,Romance,Livros,201.41
117,Carlos José,SP,cliente117@email.com,750.0,58.0,2026-01-19,1.0,101.22,15.0,39.51,19/01/2026,Romance,Livros,131.82
117,Carlos José,SP,cliente117@email.com,841.0,72.0,2026-04-20,6.0,575.2,0.0,12.42,20/04/2026,Romance Premium,Livros,167.44
119,João Silva,MG,cliente119@email.com,1068.0,52.0,2026-12-03,1.0,562.43,10.0,33.08,03/12/2026,Ficção Científica,Livros,425.09
120,Carlos José,RJ,cliente120@email.com,56.0,56.0,2024-02-25,4.0,587.72,0.0,39.77,25/02/2024,Camiseta Pro,Vestuário,151.77
120,Carlos José,RJ,cliente120@email.com,194.0,42.0,2025-07-12,4.0,316.17,5.0,28.82,12/07/2025,Cadeira Pro,Moveis,200.37
120,Carlos José,RJ,cliente120@email.com,302.0,73.0,2024-10-28,4.0,133.5,0.0,36.72,28/10/2024,Romance,Livros,81.75
120,Carlos José,RJ,cliente120@email.com,444.0,24.0,2025-03-19,1.0,191.2,0.0,26.56,19/03/2025,Calça Jeans,Vestuário,385.43
120,Carlos José,RJ,cliente120@email.com,816.0,16.0,2026-03-26,2.0,208.35,0.0,46.9,26/03/2026,Camiseta,Vestuário,220.03
120,Carlos José,RJ,cliente120@email.com,1002.0,72.0,2026-11-27,1.0,229.38,5.0,38.54,27/11/2026,Romance Premium,Livros,167.44
121,João Silva,ES,cliente121@email.com,,,,,,,,,,,
122,Pedro  Santos,MG,cliente122@email.com,153.0,24.0,2024-06-01,4.0,333.14,20.0,4.93,01/06/2024,Calça Jeans,Vestuário,385.43
122,Pedro  Santos,MG,cliente122@email.com,295.0,65.0,2024-12-20,2.0,191.51,0.0,4.17,20/12/2024,Romance,Livros,201.41
122,Pedro  Santos,MG,cliente122@email.com,708.0,74.0,2025-12-08,5.0,76.58,15.0,28.7,08/12/2025,Smartphone,Eletrônicos,491.01
122,Pedro  Santos,MG,cliente122@email.com,741.0,22.0,2026-03-11,4.0,19.43,15.0,40.21,11/03/2026,Notebook,Eletrônicos,252.1
122,Pedro  Santos,MG,cliente122@email.com,764.0,46.0,2026-03-04,1.0,38.04,5.0,19.72,04/03/2026,Smartphone,Eletrônicos,108.41
122,Pedro  Santos,MG,cliente122@email.com,890.0,26.0,2026-06-08,2.0,235.28,20.0,11.39,08/06/2026,Ficção Científica,Livros,497.3
122,Pedro  Santos,MG,cliente122@email.com,917.0,37.0,2026-06-05,200.0,624.64,5.0,19.22,05/06/2026,Notebook,Eletrônicos,156.32
122,Pedro  Santos,MG,cliente122@email.com,1162.0,79.0,2027-03-07,2.0,333.76,0.0,20.26,07/03/2027,Smartphone,Eletrônicos,155.12
124,João Silva,SP,cliente124@email.com,204.0,76.0,2024-06-22,3.0,566.9,10.0,29.96,22/06/2024,Cadeira,Moveis,430.9
124,João Silva,SP,cliente124@email.com,253.0,44.0,2024-09-09,2.0,153.77,0.0,7.53,09/09/2024,Fone,Eletrônicos,465.36
125,João Silva,ES,cliente125@email.com,28.0,5.0,2024-01-28,5.0,203.53,0.0,23.4,28/01/2024,Fone Premium,Eletrônicos,373.36
125,João Silva,ES,cliente125@email.com,1022.0,53.0,2026-10-18,3.0,591.73,5.0,31.29,18/10/2026,Carregador,Eletrônicos,72.63
126,Ana Paula,MG,cliente126@email.com,229.0,28.0,2024-08-16,4.0,422.05,5.0,3.06,16/08/2024,Ficção Científica Pro,Livros,143.38
127,João Silva,SP,cliente127@email.com,629.0,63.0,2025-09-20,2.0,389.53,0.0,16.46,20/09/2025,Romance,Livros,101.17
127,João Silva,SP,cliente127@email.com,753.0,63.0,2027-01-22,1.0,423.16,0.0,31.34,22/01/2027,Romance,Livros,101.17
127,João Silva,SP,cliente127@email.com,905.0,28.0,2026-06-23,3.0,169.85,0.0,41.61,23/06/2026,Ficção Científica Pro,Livros,143.38
127,João Silva,SP,cliente127@email.com,947.0,50.0,2026-09-03,1.0,515.98,0.0,26.86,03/09/2026,Notebook,Eletrônicos,151.17
128,Carlos José,MG,cliente128@email.com,873.0,32.0,2026-05-22,4.0,483.26,0.0,18.97,22/05/2026,Notebook,Eletrônicos,168.72
128,Carlos José,MG,cliente128@email.com,1108.0,66.0,2027-03-13,6.0,20.62,0.0,6.56,13/03/2027,Feijão Premium,Alimentos,30.13
129,Pedro  Santos,SP,cliente129@email.com,705.0,78.0,2026-02-03,2.0,484.79,5.0,46.24,03/02/2026,Cadeira,Moveis,24.22
129,Pedro  Santos,SP,cliente129@email.com,763.0,71.0,2026-04-02,3.0,16.19,10.0,21.08,02/04/2026,Fone,Eletrônicos,337.65
129,Pedro  Santos,SP,cliente129@email.com,897.0,52.0,2026-06-15,0.0,285.2,0.0,14.02,15/06/2026,Ficção Científica,Livros,425.09
130,Pedro  Santos,MG,cliente130@email.com,671.0,31.0,2025-11-01,4.0,372.32,0.0,6.4,01/11/2025,Notebook Pro,Eletrônicos,476.77
130,Pedro  Santos,MG,cliente130@email.com,887.0,26.0,2026-06-05,2.0,495.63,15.0,33.94,05/06/2026,Ficção Científica,Livros,497.3
130,Pedro  Santos,MG,cliente130@email.com,976.0,26.0,2026-09-02,2.0,653.5,0.0,20.53,02/09/2026,Ficção Científica,Livros,497.3
131,João Silva,SP,cliente131@email.com,36.0,7.0,2024-02-05,3.0,432.21,0.0,48.5,05/02/2024,Camiseta,Vestuário,157.49
131,João Silva,SP,cliente131@email.com,188.0,57.0,2024-07-06,200.0,590.35,0.0,5.02,06/07/2024,Mesa,Moveis,212.79
131,João Silva,SP,cliente131@email.com,691.0,45.0,2025-11-21,4.0,378.11,0.0,36.44,21/11/2025,Ficção Científica,Livros,39.86
132,Ana Paula,ES,cliente132@email.com,808.0,12.0,2026-03-18,1.0,318.41,0.0,7.28,18/03/2026,Carregador,Eletrônicos,296.99
132,Ana Paula,ES,cliente132@email.com,972.0,56.0,2026-09-28,1.0,485.29,0.0,27.55,28/09/2026,Camiseta Pro,Vestuário,151.77
132,Ana Paula,ES,cliente132@email.com,1164.0,66.0,2027-03-09,5.0,277.38,20.0,7.98,09/03/2027,Feijão Premium,Alimentos,30.13
133,Ana Paula,RJ,cliente133@email.com,97.0,59.0,2024-06-05,6.0,117.55,20.0,17.09,05/06/2024,Mesa,Moveis,307.7
133,Ana Paula,RJ,cliente133@email.com,725.0,74.0,2025-11-25,4.0,346.1,0.0,33.64,25/11/2025,Smartphone,Eletrônicos,491.01
134,Carlos José,SP,cliente134@email.com,117.0,57.0,2024-06-25,1.0,199.28,20.0,33.27,25/06/2024,Mesa,Moveis,212.79
134,Carlos José,SP,cliente134@email.com,166.0,76.0,2024-06-14,6.0,213.28,0.0,11.68,14/06/2024,Cadeira,Moveis,430.9
134,Carlos José,SP,cliente134@email.com,385.0,5.0,2025-03-20,2.0,555.05,0.0,23.65,20/03/2025,Fone Premium,Eletrônicos,373.36
134,Carlos José,SP,cliente134@email.com,760.0,73.0,2026-03-30,4.0,229.67,5.0,46.47,30/03/2026,Romance,Livros,81.75
134,Carlos José,SP,cliente134@email.com,944.0,14.0,2026-08-01,4.0,655.44,5.0,0.13,01/08/2026,Mesa,Moveis,245.94
135,João Silva,SP,cliente135@email.com,573.0,33.0,2025-08-25,1.0,517.51,0.0,1.69,25/08/2025,Calça Jeans,Vestuário,278.62
135,João Silva,SP,cliente135@email.com,772.0,70.0,2026-04-11,6.0,203.25,0.0,15.83,11/04/2026,Carregador,Eletrônicos,222.04
135,João Silva,SP,cliente135@email.com,802.0,31.0,2026-03-12,2.0,463.89,10.0,13.88,12/03/2026,Notebook Pro,Eletrônicos,476.77
135,João Silva,SP,cliente135@email.com,982.0,16.0,2026-09-08,3.0,190.15,20.0,34.7,08/09/2026,Camiseta,Vestuário,220.03
137,Ana Paula,MG,cliente137@email.com,312.0,69.0,2024-10-08,2.0,319.67,0.0,28.51,08/10/2024,Carregador Pro,Eletrônicos,291.54
137,Ana Paula,MG,cliente137@email.com,632.0,54.0,2025-10-23,3.0,544.19,5.0,35.25,23/10/2025,Fone,Eletrônicos,355.91
137,Ana Paula,MG,cliente137@email.com,742.0,13.0,2026-01-11,4.0,310.13,5.0,26.85,11/01/2026,Fone,Eletrônicos,489.55
137,Ana Paula,MG,cliente137@email.com,919.0,20.0,2026-07-07,4.0,353.16,15.0,40.49,07/07/2026,Romance,Livros,432.76
138,João Silva,RJ,cliente138@email.com,717.0,27.0,2025-12-17,2.0,212.41,0.0,23.63,17/12/2025,Smartphone,Eletrônicos,237.62
139,Ana Paula,ES,cliente139@email.com,16.0,30.0,2025-01-15,6.0,545.08,0.0,13.26,15/01/2025,Calça Jeans,Vestuário,375.12
139,Ana Paula,ES,cliente139@email.com,87.0,11.0,2024-03-27,2.0,244.7,10.0,18.7,27/03/2024,Carregador,Eletrônicos,128.98
139,Ana Paula,ES,cliente139@email.com,130.0,43.0,2024-06-08,2.0,581.64,10.0,49.59,08/06/2024,Carregador,Eletrônicos,422.89
139,Ana Paula,ES,cliente139@email.com,636.0,76.0,2025-09-27,2.0,154.45,10.0,20.89,27/09/2025,Cadeira,Moveis,430.9
140,Ana Paula,MG,cliente140@email.com,410.0,18.0,2025-03-15,4.0,90.92,10.0,21.2,15/03/2025,Camiseta Premium,Vestuário,324.33
140,Ana Paula,MG,cliente140@email.com,1075.0,72.0,2026-11-10,2.0,123.79,0.0,46.37,10/11/2026,Romance Premium,Livros,167.44
141,Pedro  Santos,ES,cliente141@email.com,159.0,53.0,2025-06-07,2.0,541.49,0.0,42.1,07/06/2025,Carregador,Eletrônicos,72.63
141,Pedro  Santos,ES,cliente141@email.com,819.0,9.0,2026-03-29,4.0,437.2,15.0,16.92,29/03/2026,Feijão,Alimentos,256.86
142,Maria Souza,SP,cliente142@email.com,314.0,6.0,2024-11-09,2.0,592.55,5.0,47.54,09/11/2024,Calça Jeans,Vestuário,361.87
142,Maria Souza,SP,cliente142@email.com,437.0,62.0,2025-05-11,3.0,109.05,5.0,46.58,11/05/2025,Calça Jeans,Vestuário,315.81
142,Maria Souza,SP,cliente142@email.com,843.0,58.0,2026-04-22,1.0,460.02,5.0,9.34,22/04/2026,Romance,Livros,131.82
142,Maria Souza,SP,cliente142@email.com,852.0,57.0,2026-05-01,1.0,543.02,10.0,46.62,01/05/2026,Mesa,Moveis,212.79
142,Maria Souza,SP,cliente142@email.com,1056.0,6.0,2026-11-21,3.0,74.33,10.0,39.67,21/11/2026,Calça Jeans,Vestuário,361.87
142,Maria Souza,SP,cliente142@email.com,1137.0,27.0,2027-02-10,7.0,74.44,5.0,29.21,10/02/2027,Smartphone,Eletrônicos,237.62
143,Carlos José,MG,cliente143@email.com,401.0,15.0,2025-04-05,6.0,135.41,5.0,49.95,05/04/2025,Carregador,Eletrônicos,453.52
143,Carlos José,MG,cliente143@email.com,683.0,72.0,2025-11-13,2.0,259.65,10.0,0.91,13/11/2025,Romance Premium,Livros,167.44
143,Carlos José,MG,cliente143@email.com,1057.0,78.0,2026-11-22,4.0,417.07,0.0,1.72,22/11/2026,Cadeira,Moveis,24.22
144,Carlos José,RJ,cliente144@email.com,350.0,44.0,2025-12-15,9.0,530.71,0.0,17.15,15/12/2025,Fone,Eletrônicos,465.36
144,Carlos José,RJ,cliente144@email.com,524.0,21.0,2025-06-07,2.0,121.55,0.0,28.75,07/06/2025,Cadeiranan,Livros,118.94
144,Carlos José,RJ,cliente144@email.com,633.0,78.0,2025-09-24,1.0,571.81,5.0,19.25,24/09/2025,Cadeira,Moveis,24.22
144,Carlos José,RJ,cliente144@email.com,1150.0,28.0,2027-02-23,4.0,427.4,0.0,32.68,23/02/2027,Ficção Científica Pro,Livros,143.38
145,Pedro  Santos,ES,cliente145@email.com,221.0,71.0,2024-10-07,4.0,484.63,5.0,12.05,07/10/2024,Fone,Eletrônicos,337.65
145,Pedro  Santos,ES,cliente145@email.com,407.0,44.0,2025-02-10,2.0,386.94,0.0,47.34,10/02/2025,Fone,Eletrônicos,465.36
145,Pedro  Santos,ES,cliente145@email.com,1019.0,5.0,2026-10-15,3.0,630.6,10.0,18.85,15/10/2026,Fone Premium,Eletrônicos,373.36
146,Ana Paula,ES,cliente146@email.com,55.0,44.0,2024-02-24,3.0,200.66,15.0,22.75,24/02/2024,Fone,Eletrônicos,465.36
146,Ana Paula,ES,cliente146@email.com,158.0,14.0,2024-06-06,6.0,422.26,0.0,19.07,06/06/2024,Mesa,Moveis,245.94
146,Ana Paula,ES,cliente146@email.com,304.0,48.0,2024-09-30,4.0,370.64,5.0,11.06,30/09/2024,Cadeira,Moveis,182.53
146,Ana Paula,ES,cliente146@email.com,408.0,16.0,2025-02-11,7.0,609.94,0.0,3.9,11/02/2025,Camiseta,Vestuário,220.03
146,Ana Paula,ES,cliente146@email.com,581.0,76.0,2025-08-03,4.0,542.97,5.0,11.83,03/08/2025,Cadeira,Moveis,430.9
146,Ana Paula,ES,cliente146@email.com,955.0,27.0,2026-08-12,3.0,151.01,15.0,47.02,12/08/2026,Smartphone,Eletrônicos,237.62
147,João Silva,SP,cliente147@email.com,64.0,57.0,2024-03-04,7.0,511.85,0.0,42.0,04/03/2024,Mesa,Moveis,212.79
147,João Silva,SP,cliente147@email.com,334.0,43.0,2024-10-30,0.0,626.36,5.0,33.37,30/10/2024,Carregador,Eletrônicos,422.89
147,João Silva,SP,cliente147@email.com,528.0,3.0,2025-06-11,7.0,445.24,5.0,5.94,11/06/2025,Arroz,Alimentos,93.52
147,João Silva,SP,cliente147@email.com,603.0,72.0,2025-08-25,6.0,321.47,0.0,12.77,25/08/2025,Romance Premium,Livros,167.44
147,João Silva,SP,cliente147@email.com,666.0,72.0,2025-10-27,1.0,170.55,5.0,13.72,27/10/2025,Romance Premium,Livros,167.44
147,João Silva,SP,cliente147@email.com,983.0,13.0,2026-09-09,5.0,282.75,0.0,38.39,09/09/2026,Fone,Eletrônicos,489.55
148,Ana Paula,SP,cliente148@email.com,88.0,1.0,2024-03-28,4.0,122.54,0.0,13.52,28/03/2024,Romance Pro,Livros,13.95
148,Ana Paula,SP,cliente148@email.com,426.0,68.0,2025-03-01,5.0,448.77,0.0,24.6,01/03/2025,Cadeira,Moveis,18.67
148,Ana Paula,SP,cliente148@email.com,812.0,27.0,2026-03-22,2.0,41.17,0.0,32.33,22/03/2026,Smartphone,Eletrônicos,237.62
148,Ana Paula,SP,cliente148@email.com,861.0,33.0,2026-05-10,4.0,474.46,15.0,40.11,10/05/2026,Calça Jeans,Vestuário,278.62
148,Ana Paula,SP,cliente148@email.com,958.0,44.0,2026-10-14,1.0,592.78,5.0,32.92,14/10/2026,Fone,Eletrônicos,465.36
148,Ana Paula,SP,cliente148@email.com,1098.0,32.0,2027-01-02,0.0,519.92,20.0,49.87,02/01/2027,Notebook,Eletrônicos,168.72
149,Pedro  Santos,ES,cliente149@email.com,157.0,66.0,2024-06-05,3.0,366.11,0.0,4.27,05/06/2024,Feijão Premium,Alimentos,30.13
149,Pedro  Santos,ES,cliente149@email.com,237.0,57.0,2024-08-24,3.0,310.66,5.0,35.94,24/08/2024,Mesa,Moveis,212.79
149,Pedro  Santos,ES,cliente149@email.com,648.0,999.0,2025-10-09,2.0,300.65,5.0,44.13,09/10/2025,,,
149,Pedro  Santos,ES,cliente149@email.com,962.0,75.0,2026-08-19,2.0,172.63,0.0,43.62,19/08/2026,Cadeira Pro,Moveis,420.27
149,Pedro  Santos,ES,cliente149@email.com,1029.0,13.0,2026-09-25,1.0,115.01,0.0,24.69,25/09/2026,Fone,Eletrônicos,489.55
149,Pedro  Santos,ES,cliente149@email.com,1080.0,54.0,2026-12-15,3.0,431.22,5.0,32.35,15/12/2026,Fone,Eletrônicos,355.91
149,Pedro  Santos,ES,cliente149@email.com,1117.0,41.0,2027-03-22,6.0,86.5,0.0,13.4,22/03/2027,Smartphone,Eletrônicos,189.48
149,Pedro  Santos,ES,cliente149@email.com,1191.0,47.0,2027-04-05,2.0,303.98,0.0,26.67,05/04/2027,Mesa,Moveis,337.22
150,Carlos José,SP,cliente150@email.com,356.0,58.0,2024-12-21,100.0,175.21,5.0,7.25,21/12/2024,Romance,Livros,131.82
151,Ana Paula,ES,cliente151@email.com,969.0,11.0,2026-08-26,200.0,138.71,0.0,27.69,26/08/2026,Carregador,Eletrônicos,128.98
151,Ana Paula,ES,cliente151@email.com,1105.0,56.0,2027-01-09,1.0,215.29,10.0,15.89,09/01/2027,Camiseta Pro,Vestuário,151.77
151,Ana Paula,ES,cliente151@email.com,1187.0,39.0,2027-03-02,4.0,401.75,5.0,14.91,02/03/2027,Carregador,Eletrônicos,137.9
152,Carlos José,SP,cliente152@email.com,244.0,48.0,2024-08-31,2.0,182.97,10.0,7.97,31/08/2024,Cadeira,Moveis,182.53
152,Carlos José,SP,cliente152@email.com,1078.0,57.0,2027-02-11,0.0,159.14,0.0,25.28,11/02/2027,Mesa,Moveis,212.79
152,Carlos José,SP,cliente152@email.com,1155.0,73.0,2027-02-28,0.0,510.84,10.0,20.02,28/02/2027,Romance,Livros,81.75
153,João Silva,ES,cliente153@email.com,287.0,48.0,2024-10-13,2.0,127.79,0.0,15.83,13/10/2024,Cadeira,Moveis,182.53
153,João Silva,ES,cliente153@email.com,894.0,23.0,2026-06-12,3.0,358.97,5.0,21.86,12/06/2026,Mesa,Moveis,288.14
153,João Silva,ES,cliente153@email.com,956.0,31.0,2026-08-13,3.0,249.91,5.0,16.78,13/08/2026,Notebook Pro,Eletrônicos,476.77
153,João Silva,ES,cliente153@email.com,1027.0,13.0,2026-10-23,4.0,66.09,10.0,0.18,23/10/2026,Fone,Eletrônicos,489.55
154,Carlos José,SP,cliente154@email.com,218.0,71.0,2024-08-05,5.0,397.61,0.0,13.64,05/08/2024,Fone,Eletrônicos,337.65
154,Carlos José,SP,cliente154@email.com,268.0,31.0,2024-10-24,2.0,556.76,0.0,49.37,24/10/2024,Notebook Pro,Eletrônicos,476.77
